treatment,BaselineSteps,PostSteps,StepChange
0,79424,103629,24205
1,176407,214365,37958
0,17833,42680,24847
0,26972,29751,2779
0,89876,109461,19585
1,51000,93783,42783
0,33403,43535,10132
1,36000,73278,37278
0,108332,110568,2236
0,118133,145071,26938
0,15223,36638,21415
0,51126,80445,29319
1,48348,70125,21777
0,172306,185816,13510
1,37408,53484,16076
0,124427,136784,12357
0,141494,164166,22672
1,100096,101412,1316
0,120560,147405,26845
0,22648,59883,37235
1,87960,129923,41963
1,56000,102967,46967
0,87798,117130,29332
0,30245,73238,42993
0,60016,98485,38469
0,69980,76994,7014
0,73436,85618,12182
1,60000,101924,41924
1,78068,81297,3229
0,13799,56288,42489
1,195511,232748,37237
0,103954,123149,19195
0,89045,110959,21914
1,38865,84662,45797
1,96484,143678,47194
1,106208,146728,40520
1,74657,78005,3348
1,90752,131187,40435
1,134657,145092,10435
1,90600,98957,8357
1,150000,178518,28518
0,126651,153778,27127
1,111000,140662,29662
0,17098,33513,16415
1,77364,94055,16691
1,72230,80255,8025
0,43805,89455,45650
1,30784,67708,36924
1,83481,126791,43310
1,78061,110114,32053
0,121860,167616,45756
0,135910,172510,36600
0,102143,120042,17899
1,107314,113529,6215
0,61458,79370,17912
0,50444,61184,10740
0,70148,71205,1057
1,75334,116846,41512
1,192723,225670,32947
1,56292,88157,31865
1,134000,175268,41268
0,52576,93565,40989
0,86865,135432,48567
1,18267,32149,13882
0,23960,31281,7321
1,61781,89578,27797
1,38604,85277,46673
1,50926,83168,32242
0,66559,83698,17139
1,71753,110163,38410
1,22000,50081,28081
0,85104,92378,7274
0,60259,84596,24337
1,48000,73246,25246
1,43868,43977,109
1,15575,33396,17821
0,65964,99536,33572
0,56560,76923,20363
1,131712,175494,43782
0,187572,204973,17401
0,64945,79348,14403
1,126000,158933,32933
0,70000,75998,5998
1,28000,63416,35416
0,187378,197134,9756
0,17099,58155,41056
1,84533,100186,15653
1,146368,195462,49094
0,74954,90678,15724
1,90000,114334,24334
0,35000,69272,34272
1,45951,52605,6654
0,179549,192017,12468
1,80022,80860,838
1,114000,159201,45201
1,98087,126349,28262
0,92117,140939,48822
0,83607,97755,14148
0,58743,82834,24091
1,120000,139513,19513
0,138641,181907,43266
1,85379,102166,16787
1,116821,130554,13733
0,164371,175105,10734
0,30888,43882,12994
0,102295,121675,19380
1,62235,88380,26145
0,71848,112979,41131
1,42731,60958,18227
0,53922,80655,26733
1,16000,29531,13531
0,66028,82699,16671
0,54569,84704,30135
1,50600,64435,13835
0,52652,86349,33697
0,48973,54623,5650
1,114457,145112,30655
1,34118,83064,48946
1,100000,135562,35562
1,50478,82788,32310
0,52496,88294,35798
0,44288,87801,43513
0,79584,118344,38760
0,39600,52061,12461
1,15500,25946,10446
0,45252,71210,25958
1,80372,103581,23209
1,152424,172130,19706
1,91746,94290,2544
1,23473,63236,39763
1,56775,98505,41730
0,154277,204259,49982
1,153900,196091,42191
0,87920,124399,36479
1,80559,93597,13038
0,71099,106827,35728
0,46696,59797,13101
1,44000,45076,1076
0,139487,143507,4020
1,52744,102250,49506
0,31954,41390,9436
0,117425,137180,19755
1,97001,102826,5825
1,161433,210959,49526
0,71623,72143,520
0,90766,134851,44085
1,31733,54289,22556
1,30970,54485,23515
0,28937,76628,47691
1,43796,47747,3951
1,94051,103912,9861
0,169890,212294,42404
1,93108,113522,20414
0,17322,51445,34123
1,140000,140245,245
1,82182,99305,17123
0,88256,90594,2338
1,72785,94653,21868
1,105487,142881,37394
1,95000,95607,607
1,110307,127273,16966
0,20742,21992,1250
0,93132,106466,13334
1,33896,48753,14857
1,19462,66764,47302
1,153935,181962,28027
0,50200,51568,1368
1,55279,82731,27452
1,41446,55747,14301
1,94000,126521,32521
0,98354,109177,10823
0,16601,17160,559
1,63168,68504,5336
0,19666,39764,20098
1,72000,101652,29652
1,19976,61185,41209
0,102579,150656,48077
0,69105,72476,3371
1,60290,104158,43868
0,126576,173577,47001
1,39187,60181,20994
0,161345,171831,10486
0,69925,79655,9730
0,196930,217448,20518
0,144428,148404,3976
0,70558,71079,521
1,102647,143457,40810
1,146474,178151,31677
1,121043,131570,10527
1,26500,71831,45331
0,23208,36307,13099
0,81258,92174,10916
1,22604,69509,46905
1,22676,25845,3169
1,80834,113103,32269
1,112000,158193,46193
1,34631,49478,14847
0,103471,117251,13780
0,179820,180508,688
0,17779,53819,36040
1,26093,49557,23464
0,149251,161475,12224
0,72787,87205,14418
0,19863,63824,43961
0,166410,175938,9528
0,115193,142446,27253
0,135048,169679,34631
0,45994,50995,5001
1,105462,134088,28626
0,113741,125004,11263
0,51638,83681,32043
1,108091,134314,26223
0,39287,78789,39502
0,44145,68972,24827
0,76911,93281,16370
0,94270,95938,1668
0,100955,137431,36476
0,112685,136518,23833
1,32506,52673,20167
1,60000,69316,9316
0,55402,66271,10869
1,28782,63260,34478
1,54712,75083,20371
0,46000,47466,1466
1,38890,69960,31070
1,58483,91130,32647
1,118393,166462,48069
0,61647,109335,47688
0,62689,89496,26807
0,70984,98065,27081
0,72504,99093,26589
0,50006,60699,10693
0,172792,201930,29138
1,115000,123360,8360
0,81377,96879,15502
1,25144,45392,20248
0,35409,40425,5016
0,151111,167524,16413
0,48838,62047,13209
1,45000,45585,585
1,26616,70690,44074
0,63524,77835,14311
1,34114,56774,22660
1,71789,87134,15345
1,23149,57409,34260
1,30272,35887,5615
0,72306,112358,40052
0,59010,87722,28712
1,77224,112470,35246
1,40816,46349,5533
1,87479,87751,272
0,65015,100042,35027
0,30473,38562,8089
1,33535,60978,27443
1,10645,44383,33738
1,128640,144446,15806
1,53600,100278,46678
0,47150,49676,2526
1,54000,60288,6288
0,87977,135367,47390
1,43987,74220,30233
1,42111,53300,11189
1,15590,60967,45377
1,54000,89729,35729
1,71000,120445,49445
1,23448,66793,43345
0,26135,41166,15031
1,69366,75287,5921
0,103506,132148,28642
1,45480,69969,24489
0,20830,37657,16827
0,15206,55026,39820
0,61559,104144,42585
1,65000,84608,19608
0,67579,80962,13383
0,20893,36446,15553
0,27520,30939,3419
0,113966,162738,48772
1,70288,108824,38536
1,60229,81183,20954
0,115252,154022,38770
0,27737,60404,32667
0,150868,180622,29754
1,11999,18983,6984
1,65051,90252,25201
1,35802,80667,44865
0,94154,122761,28607
1,10857,39928,29071
0,17335,63645,46310
0,148818,196899,48081
0,37777,51871,14094
1,32649,38363,5714
0,130906,151770,20864
0,149216,163605,14389
0,22780,49359,26579
1,171977,206326,34349
1,66000,95367,29367
0,83769,108439,24670
1,19039,62832,43793
0,84263,102044,17781
1,76960,126068,49108
0,42426,74024,31598
0,56142,92044,35902
1,92000,138686,46686
1,99657,121563,21906
1,32113,72665,40552
1,190000,233728,43728
0,54728,70652,15924
1,91300,106223,14923
1,118345,147496,29151
1,32200,36042,3842
0,90136,108040,17904
1,51286,86980,35694
0,131501,147899,16398
0,76782,115748,38966
0,43317,87476,44159
0,39613,55314,15701
0,183881,222738,38857
0,42219,52305,10086
0,88133,94894,6761
0,70100,119041,48941
1,64173,113854,49681
1,13321,31588,18267
0,71351,113894,42543
1,60003,106962,46959
0,117244,144828,27584
0,14824,24543,9719
1,44500,90319,45819
0,50032,84689,34657
0,10017,29847,19830
0,68239,87293,19054
1,69288,81915,12627
1,54845,59989,5144
0,12979,22570,9591
1,20272,46405,26133
1,45389,68657,23268
1,42769,80849,38080
0,138360,185437,47077
1,60000,91959,31959
0,88836,133078,44242
0,60611,99800,39189
1,146290,173269,26979
0,103678,127820,24142
0,59810,101641,41831
0,35053,43134,8081
0,123463,165069,41606
0,82059,97617,15558
0,111000,132340,21340
0,119793,129562,9769
0,74281,85279,10998
0,67319,83385,16066
1,12923,38636,25713
0,93419,132613,39194
1,94504,133622,39118
1,37000,59317,22317
1,15000,42162,27162
1,58668,97663,38995
0,131320,153703,22383
0,83470,115795,32325
0,194481,202632,8151
0,31096,59716,28620
1,10946,23834,12888
0,97902,129829,31927
0,38442,38776,334
1,79531,99323,19792
1,19963,24204,4241
0,112602,150006,37404
0,105127,110142,5015
0,103016,151404,48388
0,38912,72103,33191
0,58754,87943,29189
1,109176,142140,32964
1,167266,178226,10960
0,72479,72603,124
0,19565,63658,44093
1,25092,51454,26362
0,37940,59774,21834
0,73816,110568,36752
1,51604,80727,29123
0,178845,202394,23549
1,100860,139476,38616
1,72000,117738,45738
0,138310,163181,24871
1,172175,177957,5782
1,95000,108423,13423
0,72678,76807,4129
0,96337,116003,19666
0,76770,110418,33648
1,110000,116598,6598
0,43318,59323,16005
0,59405,103224,43819
1,75343,119565,44222
1,161445,179130,17685
1,16720,21190,4470
0,41633,66170,24537
0,56449,58697,2248
0,56355,99399,43044
1,24189,54574,30385
1,60178,75777,15599
0,36621,49449,12828
1,88690,136308,47618
0,53111,72293,19182
1,42779,54732,11953
1,83000,109687,26687
1,73577,106116,32539
0,65239,89409,24170
0,102187,113007,10820
1,55547,59810,4263
1,37320,42245,4925
0,97774,115017,17243
1,25000,61366,36366
1,83234,86972,3738
0,71692,95415,23723
1,71970,120566,48596
0,118518,166395,47877
0,20600,66619,46019
0,24773,42133,17360
0,20894,35820,14926
0,45576,49403,3827
0,164200,194735,30535
0,44147,54834,10687
0,121904,167721,45817
0,22891,62785,39894
1,20953,30043,9090
0,25199,51061,25862
1,161741,173815,12074
0,23782,70773,46991
0,178671,188114,9443
1,102180,105382,3202
0,67043,77189,10146
0,30914,75483,44569
1,167452,199690,32238
1,55000,103114,48114
1,34226,71064,36838
1,13510,41837,28327
1,18443,36171,17728
0,101474,124899,23425
1,12156,17185,5029
0,39549,87348,47799
1,52679,64001,11322
0,107211,147106,39895
0,45732,67894,22162
0,82067,95623,13556
1,83019,119959,36940
0,153078,159939,6861
0,94667,136470,41803
0,33802,74050,40248
0,67352,82268,14916
0,106623,152412,45789
1,100414,130523,30109
1,97500,126256,28756
0,39403,65960,26557
1,70000,72593,2593
0,36625,49459,12834
1,167000,170978,3978
1,86332,90371,4039
0,170953,197434,26481
0,101501,128553,27052
0,131427,150556,19129
1,45898,58964,13066
0,56956,76640,19684
1,154753,180050,25297
0,81720,106746,25026
0,121816,125742,3926
0,125737,162140,36403
0,99206,123180,23974
1,11288,32841,21553
0,54202,69418,15216
0,124127,142732,18605
1,190310,219125,28815
1,53960,84474,30514
0,92277,118265,25988
0,158534,188086,29552
1,60000,71245,11245
0,60350,68378,8028
1,72347,78269,5922
0,74523,84047,9524
1,11964,29037,17073
0,122306,135546,13240
1,124350,140653,16303
0,182657,194979,12322
1,55054,85402,30348
1,26691,71357,44666
1,69233,113471,44238
1,26000,70613,44613
0,72401,103148,30747
1,53679,72107,18428
0,10056,17053,6997
1,75000,79387,4387
0,113529,144526,30997
0,42270,49434,7164
1,117185,147761,30576
1,150675,171570,20895
0,101262,130765,29503
0,73334,78973,5639
0,59857,69852,9995
1,31767,71943,40176
0,143547,164843,21296
1,28889,70621,41732
0,186840,201835,14995
0,39534,53625,14091
1,115731,116853,1122
0,33056,53611,20555
0,20423,48104,27681
1,59183,94194,35011
0,61102,101714,40612
1,118217,134771,16554
0,99067,144409,45342
1,13000,40931,27931
1,116000,149887,33887
1,143353,168410,25057
1,13460,45472,32012
0,179521,194859,15338
1,62900,76511,13611
0,102595,146726,44131
0,152456,196291,43835
1,42548,89811,47263
0,172263,203087,30824
1,89625,138136,48511
1,101446,143245,41799
1,33188,64647,31459
1,92513,115416,22903
1,25000,26730,1730
1,45000,52762,7762
0,163695,170884,7189
0,80911,121295,40384
0,28488,38198,9710
0,21446,24268,2822
1,83582,130253,46671
0,55530,65667,10137
0,104786,134876,30090
0,108195,139397,31202
1,127871,159332,31461
1,99108,139601,40493
0,128410,130734,2324
1,29609,45914,16305
1,141470,162490,21020
0,38620,65374,26754
1,20760,62833,42073
1,22954,63405,40451
0,114894,124186,9292
1,33499,79410,45911
1,100167,121052,20885
0,42745,44349,1604
0,122864,132374,9510
0,29979,33115,3136
0,72349,84880,12531
1,111773,157841,46068
0,39716,57015,17299
1,16649,45159,28510
0,66582,83153,16571
0,180951,224070,43119
0,137200,171885,34685
0,27422,35295,7873
1,12431,26241,13810
1,47600,77763,30163
1,39564,41614,2050
1,37126,49778,12652
0,82870,126878,44008
1,43768,61230,17462
0,65995,87322,21327
0,108655,152796,44141
0,98914,113417,14503
0,49711,60545,10834
0,70046,114295,44249
1,124595,154302,29707
0,30312,57676,27364
1,174989,224333,49344
1,119300,163283,43983
0,80443,99332,18889
0,58145,83991,25846
1,13200,17453,4253
1,49893,86546,36653
0,104129,127356,23227
0,112623,116532,3909
1,50122,92528,42406
0,67313,101581,34268
0,117037,134109,17072
1,86166,132514,46348
1,167060,208836,41776
0,55328,81421,26093
0,102910,146980,44070
0,21962,67685,45723
1,185000,192785,7785
1,130826,142626,11800
1,39615,57552,17937
1,130188,167029,36841
1,61364,82090,20726
0,131835,142248,10413
0,50691,98756,48065
1,53218,79891,26673
0,140198,173694,33496
0,19213,57172,37959
1,41492,73548,32056
0,13682,14142,460
0,108275,126338,18063
0,153959,164774,10815
0,14047,34910,20863
1,139815,184053,44238
1,54452,57477,3025
0,65613,105119,39506
1,70690,96528,25838
1,27000,56553,29553
0,21285,49251,27966
0,50234,60253,10019
0,16800,21722,4922
0,87108,104843,17735
1,21000,50105,29105
1,49000,76785,27785
0,94106,139778,45672
1,74088,110706,36618
0,84457,128501,44044
0,103336,103972,636
0,58057,85451,27394
1,34239,60913,26674
1,98000,121035,23035
1,15450,45286,29836
0,12050,17352,5302
0,49223,62626,13403
0,83158,112525,29367
0,72141,119156,47015
0,138473,188242,49769
0,76042,98303,22261
0,40960,90292,49332
1,65636,115475,49839
0,60375,76444,16069
1,23117,49309,26192
0,79800,92799,12999
1,97960,108634,10674
1,43530,62461,18931
0,63552,105782,42230
0,40367,78869,38502
0,42447,85500,43053
1,175942,220831,44889
0,70098,109738,39640
1,60000,71344,11344
1,95168,140765,45597
0,26292,62085,35793
0,42903,46057,3154
0,71831,119890,48059
0,163812,172831,9019
1,24446,30566,6120
0,33525,59343,25818
1,82000,101574,19574
0,138661,159674,21013
0,172749,192859,20110
1,109469,142871,33402
1,80200,107685,27485
0,180402,189505,9103
0,169637,218049,48412
1,68000,104729,36729
1,57589,90049,32460
0,55869,90635,34766
0,68727,113722,44995
0,118180,149385,31205
0,110940,128292,17352
0,43088,57130,14042
0,55949,80730,24781
1,19730,63262,43532
0,31976,47730,15754
1,118180,124713,6533
0,21767,41571,19804
1,42736,68718,25982
0,76890,100542,23652
0,68092,105221,37129
1,40118,80987,40869
0,40117,89072,48955
1,10097,40429,30332
0,122887,164939,42052
1,20167,54424,34257
0,111242,114436,3194
1,16978,35454,18476
1,190000,228358,38358
1,24080,65734,41654
0,40307,76905,36598
0,125026,160916,35890
0,108916,157686,48770
1,73869,74219,350
1,35354,70723,35369
1,160000,167434,7434
0,155201,158704,3503
0,130257,170423,40166
1,50000,77707,27707
0,85750,104565,18815
1,88900,105657,16757
0,10111,13214,3103
0,85892,129645,43753
1,35712,40852,5140
1,35000,59208,24208
1,95000,126223,31223
1,32000,36159,4159
0,124994,150204,25210
1,20000,66372,46372
0,112273,121426,9153
0,59220,91739,32519
1,100000,113227,13227
1,20261,20943,682
0,137584,182513,44929
0,172095,220072,47977
1,141012,177658,36646
1,28000,41825,13825
1,128516,174372,45856
0,78442,119817,41375
1,39290,66610,27320
0,44190,69915,25725
1,17932,35644,17712
1,75435,96303,20868
0,172613,184724,12111
0,92178,121770,29592
1,35500,73057,37557
0,61586,63220,1634
1,63215,77306,14091
1,117066,129371,12305
1,86000,109150,23150
0,72209,111696,39487
0,42700,68529,25829
0,32821,36153,3332
1,123501,150665,27164
1,90607,124152,33545
1,76436,114876,38440
1,90870,118739,27869
0,98990,100628,1638
0,18500,34058,15558
0,93755,138380,44625
1,18000,36786,18786
1,36758,78537,41779
0,116606,119303,2697
0,51307,52142,835
0,90538,105085,14547
1,183500,226910,43410
1,21774,22273,499
0,69645,115298,45653
1,60115,97581,37466
0,67085,97430,30345
0,81186,106982,25796
0,48821,85295,36474
0,46280,89484,43204
0,104781,135591,30810
0,64050,83507,19457
0,31160,78791,47631
0,114489,141448,26959
0,58668,102988,44320
0,68337,117133,48796
1,53221,56695,3474
1,90000,95884,5884
1,85000,100143,15143
0,108002,132327,24325
1,95000,102269,7269
0,144800,153635,8835
0,12788,37542,24754
1,20000,41732,21732
0,73366,91304,17938
0,77452,103457,26005
0,84887,114558,29671
0,75814,83936,8122
0,42977,44624,1647
1,46600,85653,39053
1,57710,107292,49582
1,104120,125894,21774
0,36336,85036,48700
1,86000,131300,45300
1,40193,43129,2936
1,96835,110205,13370
0,89791,118526,28735
0,77806,117248,39442
1,70134,91071,20937
0,40347,44723,4376
0,128110,139683,11573
0,109287,112736,3449
0,21149,59846,38697
0,49532,58243,8711
0,90223,109798,19575
0,160710,169430,8720
1,50096,83071,32975
0,160787,199561,38774
0,96329,102834,6505
1,86500,126496,39996
0,28377,55006,26629
1,130000,173631,43631
1,36487,54782,18295
0,83317,123421,40104
1,60000,104536,44536
0,140000,171769,31769
0,52137,55374,3237
1,125000,156988,31988
0,84039,86059,2020
1,21890,57210,35320
0,80107,89152,9045
0,123312,129395,6083
0,18205,44554,26349
0,54371,77499,23128
0,78569,90357,11788
1,44322,47510,3188
1,50000,71077,21077
0,19730,54690,34960
1,111299,152738,41439
1,183412,197021,13609
0,153629,153743,114
1,13000,32994,19994
1,130071,136774,6703
1,67800,69273,1473
0,126500,134346,7846
1,140909,146865,5956
1,50000,67922,17922
0,22610,26337,3727
0,86499,127138,40639
1,42283,48374,6091
1,64174,102099,37925
0,126000,137724,11724
0,37640,63913,26273
1,13268,27690,14422
1,107000,131414,24414
1,32957,49874,16917
0,16049,41085,25036
1,160000,189965,29965
0,40678,83756,43078
0,45442,53922,8480
0,74157,77537,3380
0,81758,106797,25039
0,30480,41212,10732
1,13000,30721,17721
1,50000,70290,20290
1,49231,64947,15716
1,160000,195223,35223
1,31932,69729,37797
1,21821,27134,5313
0,119937,157604,37667
1,24520,25938,1418
0,80257,82941,2684
0,42262,91097,48835
1,43408,67357,23949
1,111330,157538,46208
0,40892,59367,18475
0,80675,102006,21331
0,43907,89885,45978
0,29459,74762,45303
0,181137,192821,11684
1,20471,69912,49441
0,85831,124077,38246
0,182392,215953,33561
1,151263,197157,45894
0,70187,120073,49886
0,129455,142728,13273
0,116195,155987,39792
0,117449,129193,11744
1,138351,140660,2309
1,19500,27985,8485
0,21000,30637,9637
1,101097,114594,13497
0,50090,71217,21127
1,31786,50023,18237
0,52894,87190,34296
1,107173,156457,49284
1,131611,141312,9701
1,88192,115104,26912
0,44846,69800,24954
1,13202,61639,48437
0,33568,72511,38943
0,158552,159599,1047
1,70038,84104,14066
1,47000,75547,28547
1,91147,140495,49348
0,12806,16056,3250
0,125668,169043,43375
0,76473,82281,5808
0,188797,196147,7350
1,68000,117565,49565
1,150000,153770,3770
1,37139,83172,46033
0,117445,145870,28425
0,26529,45639,19110
1,20472,70198,49726
0,140941,181239,40298
1,30425,60020,29595
0,34158,61261,27103
0,178000,209522,31522
0,126052,137001,10949
0,90700,135711,45011
1,171419,187357,15938
1,49769,88808,39039
1,60000,94112,34112
0,53026,61286,8260
0,17173,22384,5211
0,53381,60444,7063
1,27500,52861,25361
0,59535,92557,33022
0,51864,86947,35083
1,65500,103645,38145
0,52981,83085,30104
0,19762,56381,36619
1,69510,106110,36600
1,44300,70907,26607
0,76772,107841,31069
1,161945,169625,7680
0,37598,52682,15084
0,33699,36082,2383
1,47900,68294,20394
1,18869,25740,6871
1,119000,157732,38732
1,40000,68593,28593
0,16655,17545,890
1,28267,52071,23804
1,148850,176796,27946
1,120000,131104,11104
1,70670,92722,22052
1,33088,40901,7813
0,52312,63947,11635
1,21000,37740,16740
1,167752,172700,4948
1,18031,44792,26761
1,43794,57244,13450
0,62698,92525,29827
0,32589,53257,20668
0,80774,87562,6788
0,44398,66602,22204
1,36256,76730,40474
1,74125,95067,20942
0,23202,34716,11514
1,97490,129454,31964
0,19092,61408,42316
1,62378,74843,12465
1,122455,167560,45105
0,42349,74285,31936
0,11734,17284,5550
